     0.12649     0.082952  -0.00424854  -0.00353576
    0.126543    0.0829875  -0.00424868  -0.00353585
    0.126597    0.0830231  -0.00424883  -0.00353595
     0.12665    0.0830586  -0.00424897  -0.00353605
    0.126703    0.0830942  -0.00424911  -0.00353614
    0.126757    0.0831297  -0.00424926  -0.00353624
     0.12681    0.0831652   -0.0042494  -0.00353633
    0.126863    0.0832008  -0.00424954  -0.00353643
    0.126917    0.0832363  -0.00424968  -0.00353652
     0.12697    0.0832718  -0.00424982  -0.00353661
    0.127023    0.0833074  -0.00424996  -0.00353671
    0.127077    0.0833429  -0.00425011   -0.0035368
     0.12713    0.0833784  -0.00425025   -0.0035369
    0.127183    0.0834139  -0.00425038  -0.00353699
    0.127237    0.0834495  -0.00425052  -0.00353708
     0.12729     0.083485  -0.00425066  -0.00353717
    0.127343    0.0835205   -0.0042508  -0.00353727
    0.127397     0.083556  -0.00425094  -0.00353736
     0.12745    0.0835915  -0.00425108  -0.00353745
    0.127503     0.083627  -0.00425121  -0.00353754
    0.127557    0.0836625  -0.00425135  -0.00353763
     0.12761     0.083698  -0.00425148  -0.00353772
    0.127663    0.0837335  -0.00425162  -0.00353781
    0.127716     0.083769  -0.00425176   -0.0035379
     0.12777    0.0838045  -0.00425189  -0.00353799
    0.127823      0.08384  -0.00425203  -0.00353808
    0.127876    0.0838755  -0.00425216  -0.00353817
     0.12793     0.083911  -0.00425229  -0.00353826
    0.127983    0.0839465  -0.00425243  -0.00353835
    0.128036    0.0839819  -0.00425256  -0.00353844
    0.128089    0.0840174  -0.00425269  -0.00353853
    0.128143    0.0840529  -0.00425282  -0.00353861
    0.128196    0.0840884  -0.00425296   -0.0035387
    0.128249    0.0841238  -0.00425309  -0.00353879
    0.128302    0.0841593  -0.00425322  -0.00353888
    0.128356    0.0841948  -0.00425335  -0.00353896
    0.128409    0.0842302  -0.00425348  -0.00353905
    0.128462    0.0842657  -0.00425361  -0.00353914
    0.128515    0.0843011  -0.00425374  -0.00353922
    0.128569    0.0843366  -0.00425387  -0.00353931
    0.128622     0.084372    -0.004254   -0.0035394
    0.128675    0.0844075  -0.00425412  -0.00353948
    0.128728    0.0844429  -0.00425425  -0.00353957
    0.128781    0.0844784  -0.00425438  -0.00353965
    0.128835    0.0845138  -0.00425451  -0.00353974
    0.128888    0.0845492  -0.00425463  -0.00353982
    0.128941    0.0845847  -0.00425476  -0.00353991
    0.128994    0.0846201  -0.00425489  -0.00353999
    0.129047    0.0846555  -0.00425501  -0.00354007
    0.129101     0.084691  -0.00425514  -0.00354016
    0.129154    0.0847264  -0.00425526  -0.00354024
    0.129207    0.0847618  -0.00425539  -0.00354032
     0.12926    0.0847972  -0.00425551  -0.00354041
    0.129313    0.0848326  -0.00425563  -0.00354049
    0.129366     0.084868  -0.00425576  -0.00354057
     0.12942    0.0849035  -0.00425588  -0.00354065
    0.129473    0.0849389    -0.004256  -0.00354073
    0.129526    0.0849743  -0.00425613  -0.00354082
    0.129579    0.0850097  -0.00425625   -0.0035409
    0.129632    0.0850451  -0.00425637  -0.00354098
    0.129685    0.0850805  -0.00425649  -0.00354106
    0.129738    0.0851159  -0.00425661  -0.00354114
    0.129791    0.0851512  -0.00425673  -0.00354122
    0.129845    0.0851866  -0.00425685   -0.0035413
    0.129898     0.085222  -0.00425697  -0.00354138
    0.129951    0.0852574  -0.00425709  -0.00354146
    0.130004    0.0852928  -0.00425721  -0.00354154
    0.130057    0.0853282  -0.00425733  -0.00354162
     0.13011    0.0853635  -0.00425745   -0.0035417
    0.130163    0.0853989  -0.00425757  -0.00354178
    0.130216    0.0854343  -0.00425768  -0.00354186
    0.130269    0.0854696   -0.0042578  -0.00354193
    0.130323     0.085505  -0.00425792  -0.00354201
    0.130376    0.0855404  -0.00425804  -0.00354209
    0.130429    0.0855757  -0.00425815  -0.00354217
    0.130482    0.0856111  -0.00425827  -0.00354224
    0.130535    0.0856464  -0.00425838  -0.00354232
    0.130588    0.0856818   -0.0042585   -0.0035424
    0.130641    0.0857171  -0.00425861  -0.00354248
    0.130694    0.0857525  -0.00425873  -0.00354255
    0.130747    0.0857878  -0.00425884  -0.00354263
      0.1308    0.0858231  -0.00425896   -0.0035427
    0.130853    0.0858585  -0.00425907  -0.00354278
    0.130906    0.0858938  -0.00425918  -0.00354286
    0.130959    0.0859291   -0.0042593  -0.00354293
    0.131012    0.0859645  -0.00425941  -0.00354301
    0.131065    0.0859998  -0.00425952  -0.00354308
    0.131118    0.0860351  -0.00425963  -0.00354316
    0.131171    0.0860704  -0.00425975  -0.00354323
    0.131224    0.0861057  -0.00425986   -0.0035433
    0.131277     0.086141  -0.00425997  -0.00354338
     0.13133    0.0861764  -0.00426008  -0.00354345
    0.131383    0.0862117  -0.00426019  -0.00354353
    0.131436     0.086247   -0.0042603   -0.0035436
    0.131489    0.0862823  -0.00426041  -0.00354367
    0.131542    0.0863176  -0.00426052  -0.00354374
    0.131595    0.0863529  -0.00426063  -0.00354382
    0.131648    0.0863882  -0.00426074  -0.00354389
    0.131701    0.0864234  -0.00426084  -0.00354396
    0.131754    0.0864587  -0.00426095  -0.00354403
    0.131807     0.086494  -0.00426106  -0.00354411
     0.13186    0.0865293  -0.00426117  -0.00354418
    0.131913    0.0865646  -0.00426127  -0.00354425
    0.131966    0.0865999  -0.00426138  -0.00354432
    0.132019    0.0866351  -0.00426149  -0.00354439
    0.132072    0.0866704  -0.00426159  -0.00354446
    0.132125    0.0867057   -0.0042617  -0.00354453
    0.132178    0.0867409   -0.0042618   -0.0035446
    0.132231    0.0867762  -0.00426191  -0.00354467
    0.132284    0.0868115  -0.00426201  -0.00354474
    0.132337    0.0868467  -0.00426212  -0.00354481
    0.132389     0.086882  -0.00426222  -0.00354488
    0.132442    0.0869172  -0.00426233  -0.00354495
    0.132495    0.0869525  -0.00426243  -0.00354502
    0.132548    0.0869877  -0.00426253  -0.00354509
    0.132601    0.0870229  -0.00426264  -0.00354516
    0.132654    0.0870582  -0.00426274  -0.00354523
    0.132707    0.0870934  -0.00426284   -0.0035453
     0.13276    0.0871287  -0.00426295  -0.00354536
    0.132813    0.0871639  -0.00426305  -0.00354543
    0.132865    0.0871991  -0.00426315   -0.0035455
    0.132918    0.0872343  -0.00426325  -0.00354557
    0.132971    0.0872696  -0.00426335  -0.00354563
    0.133024    0.0873048  -0.00426345   -0.0035457
    0.133077      0.08734  -0.00426355  -0.00354577
     0.13313    0.0873752  -0.00426365  -0.00354583
    0.133183    0.0874104  -0.00426375   -0.0035459
    0.133235    0.0874456  -0.00426385  -0.00354597
    0.133288    0.0874808  -0.00426395  -0.00354603
    0.133341     0.087516  -0.00426405   -0.0035461
    0.133394    0.0875512  -0.00426415  -0.00354617
    0.133447    0.0875864  -0.00426425  -0.00354623
      0.1335    0.0876216  -0.00426434   -0.0035463
    0.133552    0.0876568  -0.00426444  -0.00354636
    0.133605     0.087692  -0.00426454  -0.00354643
    0.133658    0.0877272  -0.00426464  -0.00354649
    0.133711    0.0877624  -0.00426473  -0.00354656
    0.133764    0.0877975  -0.00426483  -0.00354662
    0.133816    0.0878327  -0.00426493  -0.00354668
    0.133869    0.0878679  -0.00426502  -0.00354675
    0.133922    0.0879031  -0.00426512  -0.00354681
    0.133975    0.0879382  -0.00426521  -0.00354688
    0.134028    0.0879734  -0.00426531  -0.00354694
     0.13408    0.0880085   -0.0042654    -0.003547
    0.134133    0.0880437   -0.0042655  -0.00354707
    0.134186    0.0880789  -0.00426559  -0.00354713
    0.134239     0.088114  -0.00426569  -0.00354719
    0.134291    0.0881492  -0.00426578  -0.00354725
    0.134344    0.0881843  -0.00426587  -0.00354732
    0.134397    0.0882194  -0.00426597  -0.00354738
     0.13445    0.0882546  -0.00426606  -0.00354744
    0.134502    0.0882897  -0.00426615   -0.0035475
    0.134555    0.0883249  -0.00426625  -0.00354756
    0.134608      0.08836  -0.00426634  -0.00354763
    0.134661    0.0883951  -0.00426643  -0.00354769
    0.134713    0.0884302  -0.00426652  -0.00354775
    0.134766    0.0884654  -0.00426661  -0.00354781
    0.134819    0.0885005   -0.0042667  -0.00354787
    0.134871    0.0885356  -0.00426679  -0.00354793
    0.134924    0.0885707  -0.00426689  -0.00354799
    0.134977    0.0886058  -0.00426698  -0.00354805
     0.13503    0.0886409  -0.00426707  -0.00354811
    0.135082     0.088676  -0.00426716  -0.00354817
    0.135135    0.0887112  -0.00426724  -0.00354823
    0.135188    0.0887463  -0.00426733  -0.00354829
     0.13524    0.0887813  -0.00426742  -0.00354835
    0.135293    0.0888164  -0.00426751  -0.00354841
    0.135346    0.0888515   -0.0042676  -0.00354847
    0.135398    0.0888866  -0.00426769  -0.00354853
    0.135451    0.0889217  -0.00426778  -0.00354858
    0.135504    0.0889568  -0.00426786  -0.00354864
    0.135556    0.0889919  -0.00426795   -0.0035487
    0.135609    0.0890269  -0.00426804  -0.00354876
    0.135661     0.089062  -0.00426813  -0.00354882
    0.135714    0.0890971  -0.00426821  -0.00354888
    0.135767    0.0891322   -0.0042683  -0.00354893
    0.135819    0.0891672  -0.00426838  -0.00354899
    0.135872    0.0892023  -0.00426847  -0.00354905
    0.135925    0.0892373  -0.00426856   -0.0035491
    0.135977    0.0892724  -0.00426864  -0.00354916
     0.13603    0.0893074  -0.00426873  -0.00354922
    0.136082    0.0893425  -0.00426881  -0.00354927
    0.136135    0.0893775   -0.0042689  -0.00354933
    0.136188    0.0894126  -0.00426898  -0.00354939
     0.13624    0.0894476  -0.00426906  -0.00354944
    0.136293    0.0894827  -0.00426915   -0.0035495
    0.136345    0.0895177  -0.00426923  -0.00354956
    0.136398    0.0895527  -0.00426932  -0.00354961
    0.136451    0.0895878   -0.0042694  -0.00354967
    0.136503    0.0896228  -0.00426948  -0.00354972
    0.136556    0.0896578  -0.00426956  -0.00354978
    0.136608    0.0896928  -0.00426965  -0.00354983
    0.136661    0.0897278  -0.00426973  -0.00354989
    0.136713    0.0897629  -0.00426981  -0.00354994
    0.136766    0.0897979  -0.00426989     -0.00355
    0.136818    0.0898329  -0.00426997  -0.00355005
    0.136871    0.0898679  -0.00427005   -0.0035501
    0.136923    0.0899029  -0.00427014  -0.00355016
    0.136976    0.0899379  -0.00427022  -0.00355021
    0.137029    0.0899729   -0.0042703  -0.00355027
    0.137081    0.0900079  -0.00427038  -0.00355032
    0.137134    0.0900429  -0.00427046  -0.00355037
    0.137186    0.0900778  -0.00427054  -0.00355043
    0.137239    0.0901128  -0.00427062  -0.00355048
    0.137291    0.0901478   -0.0042707  -0.00355053
    0.137344    0.0901828  -0.00427077  -0.00355058
    0.137396    0.0902178  -0.00427085  -0.00355064
    0.137449    0.0902527  -0.00427093  -0.00355069
    0.137501    0.0902877  -0.00427101  -0.00355074
    0.137553    0.0903227  -0.00427109  -0.00355079
    0.137606    0.0903576  -0.00427117  -0.00355085
    0.137658    0.0903926  -0.00427124   -0.0035509
    0.137711    0.0904275  -0.00427132  -0.00355095
    0.137763    0.0904625   -0.0042714    -0.003551
    0.137816    0.0904974  -0.00427148  -0.00355105
    0.137868    0.0905324  -0.00427155   -0.0035511
    0.137921    0.0905673  -0.00427163  -0.00355115
    0.137973    0.0906023  -0.00427171   -0.0035512
    0.138026    0.0906372  -0.00427178  -0.00355126
    0.138078    0.0906722  -0.00427186  -0.00355131
     0.13813    0.0907071  -0.00427193  -0.00355136
    0.138183     0.090742  -0.00427201  -0.00355141
    0.138235    0.0907769  -0.00427208  -0.00355146
    0.138288    0.0908119  -0.00427216  -0.00355151
     0.13834    0.0908468  -0.00427223  -0.00355156
    0.138392    0.0908817  -0.00427231  -0.00355161
    0.138445    0.0909166  -0.00427238  -0.00355166
    0.138497    0.0909515  -0.00427246  -0.00355171
     0.13855    0.0909864  -0.00427253  -0.00355175
    0.138602    0.0910213   -0.0042726   -0.0035518
    0.138654    0.0910562  -0.00427268  -0.00355185
    0.138707    0.0910911  -0.00427275   -0.0035519
    0.138759     0.091126  -0.00427282  -0.00355195
    0.138811    0.0911609   -0.0042729    -0.003552
    0.138864    0.0911958  -0.00427297  -0.00355205
    0.138916    0.0912307  -0.00427304   -0.0035521
    0.138969    0.0912656  -0.00427311  -0.00355214
    0.139021    0.0913005  -0.00427319  -0.00355219
    0.139073    0.0913353  -0.00427326  -0.00355224
    0.139126    0.0913702  -0.00427333  -0.00355229
    0.139178    0.0914051   -0.0042734  -0.00355234
     0.13923      0.09144  -0.00427347  -0.00355238
    0.139283    0.0914748  -0.00427354  -0.00355243
    0.139335    0.0915097  -0.00427361  -0.00355248
    0.139387    0.0915445  -0.00427368  -0.00355252
    0.139439    0.0915794  -0.00427376  -0.00355257
    0.139492    0.0916143  -0.00427383  -0.00355262
    0.139544    0.0916491   -0.0042739  -0.00355266
    0.139596     0.091684  -0.00427396  -0.00355271
    0.139649    0.0917188  -0.00427403  -0.00355276
    0.139701    0.0917536   -0.0042741   -0.0035528
    0.139753    0.0917885  -0.00427417  -0.00355285
    0.139806    0.0918233  -0.00427424   -0.0035529
    0.139858    0.0918581  -0.00427431  -0.00355294
     0.13991     0.091893  -0.00427438  -0.00355299
    0.139962    0.0919278  -0.00427445  -0.00355303
    0.140015    0.0919626  -0.00427452  -0.00355308
    0.140067    0.0919974  -0.00427458  -0.00355312
    0.140119    0.0920323  -0.00427465  -0.00355317
    0.140171    0.0920671  -0.00427472  -0.00355321
    0.140224    0.0921019  -0.00427479  -0.00355326
    0.140276    0.0921367  -0.00427485   -0.0035533
    0.140328    0.0921715  -0.00427492  -0.00355335
     0.14038    0.0922063  -0.00427499  -0.00355339
    0.140432    0.0922411  -0.00427505  -0.00355344
    0.140485    0.0922759  -0.00427512  -0.00355348
    0.140537    0.0923107  -0.00427519  -0.00355352
    0.140589    0.0923455  -0.00427525  -0.00355357
    0.140641    0.0923803  -0.00427532  -0.00355361
    0.140693     0.092415  -0.00427538  -0.00355366
    0.140746    0.0924498  -0.00427545   -0.0035537
    0.140798    0.0924846  -0.00427551  -0.00355374
     0.14085    0.0925194  -0.00427558  -0.00355379
    0.140902    0.0925541  -0.00427564  -0.00355383
    0.140954    0.0925889  -0.00427571  -0.00355387
    0.141007    0.0926237  -0.00427577  -0.00355392
    0.141059    0.0926584  -0.00427584  -0.00355396
    0.141111    0.0926932   -0.0042759    -0.003554
    0.141163    0.0927279  -0.00427596  -0.00355404
    0.141215    0.0927627  -0.00427603  -0.00355409
    0.141267    0.0927974  -0.00427609  -0.00355413
    0.141319    0.0928322  -0.00427615  -0.00355417
    0.141372    0.0928669  -0.00427622  -0.00355421
    0.141424    0.0929017  -0.00427628  -0.00355425
    0.141476    0.0929364  -0.00427634   -0.0035543
    0.141528    0.0929711  -0.00427641  -0.00355434
     0.14158    0.0930059  -0.00427647  -0.00355438
    0.141632    0.0930406  -0.00427653  -0.00355442
    0.141684    0.0930753  -0.00427659  -0.00355446
    0.141736      0.09311  -0.00427665   -0.0035545
    0.141789    0.0931448  -0.00427672  -0.00355454
    0.141841    0.0931795  -0.00427678  -0.00355459
    0.141893    0.0932142  -0.00427684  -0.00355463
    0.141945    0.0932489   -0.0042769  -0.00355467
    0.141997    0.0932836  -0.00427696  -0.00355471
    0.142049    0.0933183  -0.00427702  -0.00355475
    0.142101     0.093353  -0.00427708  -0.00355479
    0.142153    0.0933877  -0.00427714  -0.00355483
    0.142205    0.0934224   -0.0042772  -0.00355487
    0.142257    0.0934571  -0.00427726  -0.00355491
    0.142309    0.0934918  -0.00427732  -0.00355495
    0.142361    0.0935264  -0.00427738  -0.00355499
    0.142413    0.0935611  -0.00427744  -0.00355503
    0.142465    0.0935958   -0.0042775  -0.00355507
    0.142517    0.0936305  -0.00427756  -0.00355511
    0.142569    0.0936651  -0.00427762  -0.00355515
    0.142621    0.0936998  -0.00427768  -0.00355519
    0.142673    0.0937345  -0.00427774  -0.00355523
    0.142725    0.0937691  -0.00427779  -0.00355526
    0.142777    0.0938038  -0.00427785   -0.0035553
    0.142829    0.0938385  -0.00427791  -0.00355534
    0.142881    0.0938731  -0.00427797  -0.00355538
    0.142933    0.0939078  -0.00427803  -0.00355542
    0.142985    0.0939424  -0.00427808  -0.00355546
    0.143037     0.093977  -0.00427814   -0.0035555
    0.143089    0.0940117   -0.0042782  -0.00355553
    0.143141    0.0940463  -0.00427826  -0.00355557
    0.143193     0.094081  -0.00427831  -0.00355561
    0.143245    0.0941156  -0.00427837  -0.00355565
    0.143297    0.0941502  -0.00427843  -0.00355569
    0.143349    0.0941848  -0.00427848  -0.00355572
    0.143401    0.0942195  -0.00427854  -0.00355576
    0.143453    0.0942541   -0.0042786   -0.0035558
    0.143505    0.0942887  -0.00427865  -0.00355584
    0.143557    0.0943233  -0.00427871  -0.00355587
    0.143609    0.0943579  -0.00427876  -0.00355591
    0.143661    0.0943925  -0.00427882  -0.00355595
    0.143713    0.0944271  -0.00427887  -0.00355598
    0.143765    0.0944617  -0.00427893  -0.00355602
    0.143817    0.0944963  -0.00427898  -0.00355606
    0.143869    0.0945309  -0.00427904  -0.00355609
     0.14392    0.0945655  -0.00427909  -0.00355613
    0.143972    0.0946001  -0.00427915  -0.00355617
    0.144024    0.0946347   -0.0042792   -0.0035562
    0.144076    0.0946692  -0.00427926  -0.00355624
    0.144128    0.0947038  -0.00427931  -0.00355628
     0.14418    0.0947384  -0.00427937  -0.00355631
    0.144232     0.094773  -0.00427942  -0.00355635
    0.144284    0.0948075  -0.00427947  -0.00355638
    0.144335    0.0948421  -0.00427953  -0.00355642
    0.144387    0.0948767  -0.00427958  -0.00355645
    0.144439    0.0949112  -0.00427963  -0.00355649
    0.144491    0.0949458  -0.00427969  -0.00355652
    0.144543    0.0949803  -0.00427974  -0.00355656
    0.144595    0.0950149  -0.00427979   -0.0035566
    0.144647    0.0950494  -0.00427984  -0.00355663
    0.144698     0.095084   -0.0042799  -0.00355667
     0.14475    0.0951185  -0.00427995   -0.0035567
    0.144802     0.095153     -0.00428  -0.00355673
    0.144854    0.0951876  -0.00428005  -0.00355677
    0.144906    0.0952221   -0.0042801   -0.0035568
    0.144957    0.0952566  -0.00428016  -0.00355684
    0.145009    0.0952911  -0.00428021  -0.00355687
    0.145061    0.0953257  -0.00428026  -0.00355691
    0.145113    0.0953602  -0.00428031  -0.00355694
    0.145165    0.0953947  -0.00428036  -0.00355697
    0.145216    0.0954292  -0.00428041  -0.00355701
    0.145268    0.0954637  -0.00428046  -0.00355704
     0.14532    0.0954982  -0.00428051  -0.00355708
    0.145372    0.0955327  -0.00428056  -0.00355711
    0.145424    0.0955672  -0.00428061  -0.00355714
    0.145475    0.0956017  -0.00428066  -0.00355718
    0.145527    0.0956362  -0.00428071  -0.00355721
    0.145579    0.0956707  -0.00428076  -0.00355724
    0.145631    0.0957052  -0.00428081  -0.00355728
    0.145682    0.0957397  -0.00428086  -0.00355731
    0.145734    0.0957741  -0.00428091  -0.00355734
    0.145786    0.0958086  -0.00428096  -0.00355738
    0.145837    0.0958431  -0.00428101  -0.00355741
    0.145889    0.0958776  -0.00428106  -0.00355744
    0.145941     0.095912  -0.00428111  -0.00355747
    0.145993    0.0959465  -0.00428116  -0.00355751
    0.146044    0.0959809   -0.0042812  -0.00355754
    0.146096    0.0960154  -0.00428125  -0.00355757
    0.146148    0.0960499   -0.0042813   -0.0035576
    0.146199    0.0960843  -0.00428135  -0.00355763
    0.146251    0.0961187   -0.0042814  -0.00355767
    0.146303    0.0961532  -0.00428145   -0.0035577
    0.146354    0.0961876  -0.00428149  -0.00355773
    0.146406    0.0962221  -0.00428154  -0.00355776
    0.146458    0.0962565  -0.00428159  -0.00355779
    0.146509    0.0962909  -0.00428164  -0.00355782
    0.146561    0.0963254  -0.00428168  -0.00355786
    0.146613    0.0963598  -0.00428173  -0.00355789
    0.146664    0.0963942  -0.00428178  -0.00355792
    0.146716    0.0964286  -0.00428182  -0.00355795
    0.146768     0.096463  -0.00428187  -0.00355798
    0.146819    0.0964975  -0.00428192  -0.00355801
    0.146871    0.0965319  -0.00428196  -0.00355804
    0.146923    0.0965663  -0.00428201  -0.00355807
    0.146974    0.0966007  -0.00428205   -0.0035581
    0.147026    0.0966351   -0.0042821  -0.00355814
    0.147077    0.0966695  -0.00428215  -0.00355817
    0.147129    0.0967039  -0.00428219   -0.0035582
    0.147181    0.0967383  -0.00428224  -0.00355823
    0.147232    0.0967726  -0.00428228  -0.00355826
    0.147284     0.096807  -0.00428233  -0.00355829
    0.147335    0.0968414  -0.00428237  -0.00355832
    0.147387    0.0968758  -0.00428242  -0.00355835
    0.147439    0.0969102  -0.00428246  -0.00355838
     0.14749    0.0969445  -0.00428251  -0.00355841
    0.147542    0.0969789  -0.00428255  -0.00355844
    0.147593    0.0970133   -0.0042826  -0.00355847
    0.147645    0.0970476  -0.00428264   -0.0035585
    0.147696     0.097082  -0.00428269  -0.00355853
    0.147748    0.0971163  -0.00428273  -0.00355855
    0.147799    0.0971507  -0.00428277  -0.00355858
    0.147851     0.097185  -0.00428282  -0.00355861
    0.147903    0.0972194  -0.00428286  -0.00355864
    0.147954    0.0972537  -0.00428291  -0.00355867
    0.148006    0.0972881  -0.00428295   -0.0035587
    0.148057    0.0973224  -0.00428299  -0.00355873
    0.148109    0.0973567  -0.00428304  -0.00355876
     0.14816    0.0973911  -0.00428308  -0.00355879
    0.148212    0.0974254  -0.00428312  -0.00355882
    0.148263    0.0974597  -0.00428316  -0.00355884
    0.148315     0.097494  -0.00428321  -0.00355887
    0.148366    0.0975283  -0.00428325   -0.0035589
    0.148418    0.0975626  -0.00428329  -0.00355893
    0.148469     0.097597  -0.00428333  -0.00355896
    0.148521    0.0976313  -0.00428338  -0.00355899
    0.148572    0.0976656  -0.00428342  -0.00355901
    0.148623    0.0976999  -0.00428346  -0.00355904
    0.148675    0.0977342   -0.0042835  -0.00355907
    0.148726    0.0977685  -0.00428354   -0.0035591
    0.148778    0.0978027  -0.00428359  -0.00355913
    0.148829     0.097837  -0.00428363  -0.00355915
    0.148881    0.0978713  -0.00428367  -0.00355918
    0.148932    0.0979056  -0.00428371  -0.00355921
    0.148984    0.0979399  -0.00428375  -0.00355924
    0.149035    0.0979742  -0.00428379  -0.00355926
    0.149086    0.0980084  -0.00428383  -0.00355929
    0.149138    0.0980427  -0.00428387  -0.00355932
    0.149189     0.098077  -0.00428392  -0.00355934
    0.149241    0.0981112  -0.00428396  -0.00355937
    0.149292    0.0981455    -0.004284   -0.0035594
    0.149343    0.0981797  -0.00428404  -0.00355943
    0.149395     0.098214  -0.00428408  -0.00355945
    0.149446    0.0982482  -0.00428412  -0.00355948
    0.149498    0.0982825  -0.00428416  -0.00355951
    0.149549    0.0983167   -0.0042842  -0.00355953
      0.1496     0.098351  -0.00428424  -0.00355956
    0.149652    0.0983852  -0.00428428  -0.00355959
    0.149703    0.0984194  -0.00428432  -0.00355961
    0.149754    0.0984537  -0.00428436  -0.00355964
    0.149806    0.0984879  -0.00428439  -0.00355966
    0.149857    0.0985221  -0.00428443  -0.00355969
    0.149909    0.0985563  -0.00428447  -0.00355972
     0.14996    0.0985905  -0.00428451  -0.00355974
    0.150011    0.0986248  -0.00428455  -0.00355977
    0.150063     0.098659  -0.00428459  -0.00355979
    0.150114    0.0986932  -0.00428463  -0.00355982
    0.150165    0.0987274  -0.00428467  -0.00355985
    0.150216    0.0987616   -0.0042847  -0.00355987
    0.150268    0.0987958  -0.00428474   -0.0035599
    0.150319      0.09883  -0.00428478  -0.00355992
     0.15037    0.0988642  -0.00428482  -0.00355995
    0.150422    0.0988984  -0.00428486  -0.00355997
    0.150473    0.0989325   -0.0042849     -0.00356
    0.150524    0.0989667  -0.00428493  -0.00356002
    0.150576    0.0990009  -0.00428497  -0.00356005
    0.150627    0.0990351  -0.00428501  -0.00356007
    0.150678    0.0990692  -0.00428505   -0.0035601
